composite_name,latitude,longitude
New Hampshire > Painted Walls,44.02352,-71.25276
New Hampshire > Palmer Bartell Forest,42.78286416666666,-71.67242916666667
New Hampshire > Parker Mountain Area,43.298845,-71.15335666666665
"New Hampshire > Parking Lot Wall, The",43.80274,-71.83029
New Hampshire > Pelham Tree Farm Boulders,42.704,-71.3626
New Hampshire > Pick Of The Litter Cliff,44.0911,-71.2275
New Hampshire > Pickledish,43.77177666666667,-72.09111888888889
New Hampshire > Portsmouth (Fraggle),43.05219,-70.75081
New Hampshire > Profile Cliff,44.1769,-71.6874
"New Hampshire > Prow Area, The",44.06298,-71.1656
"New Hampshire > Prudential, The",43.80513,-71.84452
New Hampshire > Pulpit Falls,42.73122,-72.40766
New Hampshire > Pulse Wall,43.80313,-71.83493
New Hampshire > Purgatory Falls,42.85862,-71.70079666666668
New Hampshire > Rainbow Slabs,44.0202825,-71.25657749999999
New Hampshire > Rest Stop Boulders,43.4909,-71.5979
New Hampshire > Revolutionary War Boulder,42.7974,-72.26867
New Hampshire > Ridgeline,43.1208,-71.1848
New Hampshire > Rock Rimmon,42.9986,-71.4869
New Hampshire > Rock Rimmon State Forest,42.928955,-71.091815
New Hampshire > Roger's Ledge,44.5498,-71.3621
New Hampshire > Round Pond,43.11601,-71.17689
New Hampshire > Route 11 Boulder,43.39579,-72.08432
New Hampshire > Russell Crags,43.992556666666665,-71.658575
New Hampshire > Saco Crag,44.0915,-71.1658
New Hampshire > Saco Spider Boulder,44.07649,-71.33567
New Hampshire > Sand Pond Bouldering,43.17779,-72.16389
New Hampshire > Sandwich Notch,43.82749181818182,-71.493385
"New Hampshire > Scaur, The",43.98064,-71.49608
"New Hampshire > Shell Pond Crags (in Maine, with link)",44.24719,-70.96258
"New Hampshire > Sherman Boulder, The",43.11229,-71.17213
New Hampshire > Shieling Forest Boulders,42.89565,-71.93437
New Hampshire > Shieling State Forest,43.00466,-71.46337
New Hampshire > Simond's Rock,42.80512,-71.48936
New Hampshire > Smarts Brook Area,43.89219,-71.57441
New Hampshire > Square Ledge (Mt Passaconaway),43.95207,-71.36153
"New Hampshire > Square Mountain (NW of Milan,NH)",44.55625,-71.34394
New Hampshire > Stairs Mountain,44.1406,-71.27676666666667
New Hampshire > Starship Enterprise,43.8021,-71.8367
New Hampshire > Stone Arch Bridge,42.9142,-72.253
New Hampshire > Stone bridge supports route 31,42.78052,-71.80867
New Hampshire > Stonehouse Pond,43.1998,-71.0964
New Hampshire > Sugarloaf,44.25325333333333,-71.51765
New Hampshire > Summit Cliff (The Highlands),43.80549,-71.84378
New Hampshire > Sundown Ledge,44.00642789473684,-71.23451789473684
New Hampshire > Table Mountain,44.03033,-71.26391
New Hampshire > Test sub area,43.16328,-69.58374
New Hampshire > Thin Air Face,44.06342,-71.16578
New Hampshire > Tourist Overlook,44.06403,-71.16598
New Hampshire > Tower Hill Pond,43.03354,-71.35728
New Hampshire > Trailside Boulders,43.1143,-71.1773
New Hampshire > Treon,42.9506,-71.2872
New Hampshire > Trestle Cliff,44.20911,-71.40639
New Hampshire > Triple Corners,43.80403333333334,-71.84219333333334
New Hampshire > Tripoli Road Crag,43.9916,-71.6607
New Hampshire > Trollville/Duckshead Rock,44.13934,-71.19208
New Hampshire > Trues Brook Ledge,43.60571,-72.31529
New Hampshire > Union Boulder,43.35885,-71.90736
New Hampshire > Unsorted Crawford Notch Routes,44.19698,-71.40672
New Hampshire > Upper Cliff,43.11795,-71.17791
New Hampshire > Upper Darth Vadar,43.80418,-71.84094
New Hampshire > Utopia Ledges (True Summit Ledges),43.8021,-71.8367
"New Hampshire > V Buttress, The",44.064,-71.1663
New Hampshire > Venus Wall,43.80188,-71.8375
"New Hampshire > Very Nice Crag, The",43.80545,-71.84486
New Hampshire > Waimea,43.80386,-71.84091
New Hampshire > Wallis Sands Cliff,43.0279,-70.72544
New Hampshire > Webster Mountain Dome,44.1962,-71.3925
New Hampshire > Webster Slabs,44.193194999999996,-71.3967625
New Hampshire > Welch and Dickey Area,43.918509444444446,-71.58340388888888
New Hampshire > Wentworth Coolidge Boulder,43.06039,-70.75162
New Hampshire > West Rattlesnake Slabs,43.77938,-71.54176
New Hampshire > White Ledge,43.972995714285716,-71.21696999999999
New Hampshire > White's Ledge,44.09467,-71.22605
New Hampshire > Whiteface Mountain,43.93291,-71.40569
New Hampshire > Whitehorse Ledge Boulders,44.055082222222225,-71.16773222222223
New Hampshire > Wigglesworth Ledge (aka Linderhoff Ledge),44.13417,-71.17962
New Hampshire > Wild River Crag,44.28703,-71.05746
New Hampshire > Willard Pond,43.01869444444444,-72.02216333333334
New Hampshire > Willey Slide,44.18797,-71.4088
New Hampshire > Williamson Boulder,43.31621,-72.06743
New Hampshire > Wolf Ledge,43.43929,-71.963
New Hampshire > Wonderland,43.8021,-71.8367
New Hampshire > Woodchuck Ledge,43.99717166666667,-71.20055
New Hampshire > Yankee Siege Boulder,42.92928,-71.85163
New Hampshire > Yellow Dog Wall,43.1143,-71.1773
New Hampshire > Yellowknife Buttress,43.80532,-71.84351
New Hampshire > Zealand Notch Itself: Whitewall Mountain,44.1811,-71.485
New Hampshire > saved Pound info,43.79889,-71.79666916666666
New Jersey > * bouldering North Central NJ,40.9496756097561,-74.41437487804879
New Jersey > * bouldering Northeast NJ,40.8742059375,-74.1968471875
New Jersey > * bouldering Northwest NJ,41.010084,-74.754686
New Jersey > * bouldering South NJ,39.75578,-74.63722
New Jersey > * bouldering mid-state NJ,40.3747225,-74.54266333333334
New Jersey > Allamuchy State Park,40.924225,-74.74697
New Jersey > Atlantic City,39.37632,-74.41817
New Jersey > Buzzard's Butte,40.421,-75.05846
New Jersey > Cranberry Hollow,40.95944142857143,-74.74403571428572
New Jersey > Delaware Water Gap NRA,40.97188384615385,-75.107445
New Jersey > Green Pond Cliffs,41.04389,-74.45439
New Jersey > High Point State Park,41.30274,-74.66768
New Jersey > Hogs Pen Sport Area,40.9163,-74.47009
New Jersey > Kinnelon Road Cliffs,40.98873,-74.49712
New Jersey > Pyramid Mountain / Booze Wall,40.96719,-74.37167
New Jersey > Ramapo Mountain State Forest,41.03321,-74.2541
New Jersey > Watchung Reservation,40.31299,-74.55319
New Mexico > Amole,36.2019225,-105.227045
New Mexico > Apache Canyon (a.k.a. Grasshopper Canyon) Bouldering,35.56397,-105.81098
New Mexico > Area 37,35.8162,-106.5185
New Mexico > Barber Peak,36.58649,-108.6974
"New Mexico > Barn Yard, The",35.5426,-108.7018
New Mexico > Battleship Rock,35.8283,-106.6431
"New Mexico > Bend, The",36.35264,-105.73426
New Mexico > Bennett Peak,36.37663,-108.73996
New Mexico > Big Block,35.03094,-106.36205333333334
New Mexico > Boot Hill,35.24302,-106.41065
New Mexico > Boston Hill,32.76992,-108.28222
"New Mexico > Box Climbing Areas, The",33.997640000000004,-106.99002952380951
New Mexico > Caballo Lake,32.930020999999996,-107.234483
New Mexico > Cabezon Peak,35.59985,-107.09544
New Mexico > Cameltrack Canyon,35.6301,-106.135
New Mexico > Captain Hook's Grotto,34.23195,-107.91741
New Mexico > Capulin Canyon and Cochiti Mesa Area Crags,35.7550775,-106.38343950000001
New Mexico > Carnuel Crag,35.06512,-106.46885
New Mexico > Catfishin Hole,33.25305,-108.87661
New Mexico > Cathedral Cliffs,36.60688,-108.70694
New Mexico > Cañon de Valle Boulders,35.85398,-106.36626
New Mexico > Cerro Guadalupe,35.56477,-107.13976
New Mexico > Chase Cow,36.59708,-104.95019
New Mexico > Church Falls,35.79144,-106.66171
New Mexico > Church Rock,35.55751,-108.60163
New Mexico > Cimarroncito,36.49909,-105.06554
New Mexico > City of Rocks,32.590405,-107.9740275
New Mexico > Comales Canyon,36.156884285714284,-105.58139714285714
New Mexico > Cox Canyon,36.98618666666667,-107.91053
New Mexico > Dead Cholla Wall,36.3558,-105.733
New Mexico > Dean Cow,36.56685,-104.99829
New Mexico > Devil's Throne,35.44132,-106.13375
New Mexico > Diablo Canyon,35.807054074074074,-106.14606555555555
New Mexico > Dona Ana Mountains,32.4681152,-106.7842208
New Mexico > Drunk Wall,36.48453,-106.16137
"New Mexico > Dungeon, The",35.86907,-106.35694
New Mexico > El Malpais,34.8721,-107.88679
New Mexico > El Rito Sport Area,36.392151999999996,-106.1955725
New Mexico > El Rito Traditional Area,36.4158,-106.1975
"New Mexico > Enchanted Tower, The",34.23082333333333,-107.91684333333335
New Mexico > Foothills Bouldering,35.11933617647059,-106.45480455882353
New Mexico > Ford Butte,36.38413,-108.70789
New Mexico > Frog Prince,34.23008,-107.91611
"New Mexico > Giants Molars, The",34.22974,-107.91422
New Mexico > Gilman Tunnels,35.736076,-106.764083
New Mexico > Granite Gap,32.09402,-108.99178
New Mexico > Guaje Pines Area,35.90794,-106.29875
New Mexico > Horsethief Shorty,36.4059,-105.574
New Mexico > Humpty Dumpty Wall,34.23103,-107.91683
New Mexico > Hyde Park Road,35.74915,-105.82345
New Mexico > Jemez Cave (a.k.a. Crystal Cave) - CLOSED,35.79149,-106.68699
New Mexico > Jemez Falls,35.81619,-106.58255
New Mexico > John Dunn Bridge Area,36.533631666666665,-105.70515833333333
New Mexico > Juno Tower,35.81619,-106.58255
New Mexico > Kokopelli Spire,36.3682,-108.891
New Mexico > La Mesilla,35.725766666666665,-106.10555
"New Mexico > Land Beyond, The",34.25341,-107.91034333333333
New Mexico > Las Conchas,35.82052789473684,-106.53818210526315
New Mexico > Las Vegas / El Porvenir,35.726395714285715,-105.41162999999999
New Mexico > Last Chance Canyon,32.235707500000004,-104.75439937499999
New Mexico > Little Beaver Town,35.06011,-106.4883
New Mexico > Little Cherry Creek,32.89838,-108.23165
New Mexico > Little River Wall,36.390438,-106.23482999999999
New Mexico > Los Alamos Crags,35.891667857142856,-106.31985285714286
New Mexico > Lower Juan Tabo Canyon,35.215695,-106.50206750000001
New Mexico > Manzano Mountains,34.676423,-106.380191
New Mexico > Mavericks,36.5634,-105.0466
New Mexico > McMillan,32.92174,-108.21841
New Mexico > Mentmore,35.5141375,-108.871195
New Mexico > Midnight Pumpkin Wall,34.2324,-107.91764
New Mexico > Miner's Crag,36.5995,-105.6918
New Mexico > Miners Park,36.43095,-105.03655
New Mexico > Mitten Rock,36.60982,-108.94491
New Mexico > Monster Island,34.322654444444446,-107.97893333333334
New Mexico > Mother Goose Wall,34.23439,-107.91776
New Mexico > Mud Mountain,33.15521,-107.30787000000001
New Mexico > Ojo Sarco,36.16567,-105.81512
New Mexico > Organ Mountains,32.32643680327869,-106.57658459016393
New Mexico > Palomas Peak,35.2347,-106.40599833333334
New Mexico > Pecos River Canyon,35.70084222222223,-105.68664777777778
"New Mexico > Percha Creek, Hillsboro",32.91771,-107.60665
New Mexico > Picacho Mountain,32.33452,-106.88769
New Mexico > Piedra Lisa North,35.27726,-106.47423
New Mexico > Pilar Area Bouldering,36.312706666666664,-105.75821
New Mexico > Pogue's Cave Area,34.23284,-107.91784
New Mexico > Ponderosa Bouldering,35.69923162162162,-106.64821783783785
New Mexico > Pot Creek Highball,36.30561,-105.59128
New Mexico > Potato Canyon,33.88374,-107.47299
New Mexico > Probe 1,36.56575,-105.05512
New Mexico > Questa Dome,36.794914,-105.535708
New Mexico > Questa Ice Climbing,36.5518,-104.57758
New Mexico > Ranger Station Wall,35.07239,-106.38308
New Mexico > Rapunzel Wall,34.2304,-107.917
New Mexico > Red River Area,36.707745,-105.48425
New Mexico > Red Rock Arroyo,33.49553875,-107.41506125000001
New Mexico > Renaissance Wall,34.23689,-107.9193
New Mexico > Reserve,33.60211,-108.894
"New Mexico > Rio Arriba County (Brazos, San Juans)",36.50855571428571,-106.46666714285713
New Mexico > Rough and Ready Hills,32.39498,-107.03727599999999
New Mexico > Roy,36.046668409090906,-104.33673977272726
New Mexico > Ruidoso Area,33.433825999999996,-105.71507349999999
New Mexico > Saddle Rock,32.78961,-108.50422
New Mexico > San Andres Canyon,32.78002,-105.88157
New Mexico > Sandia Mountains,35.20571225352113,-106.45522619718311
New Mexico > Ship Rock Area,36.68862,-108.83623999999999
New Mexico > Sitting Bull Falls,32.2452,-104.696
New Mexico > Sleeping Beauty Wall,34.23143,-107.91705
New Mexico > Steeple Rock,32.7995,-108.9441
New Mexico > Sugarite Canyon State Park,36.97986,-104.39473
"New Mexico > Temple, The",35.2574,-106.4086
"New Mexico > Terrace, The",35.2567825,-106.4059225
New Mexico > Tico Time Boulders,36.991166666666665,-107.86453333333333
New Mexico > Todd's Boulders,35.55082,-108.69659
New Mexico > Tres Piedras,36.66025076923077,-105.9795623076923
New Mexico > Truchas Peaks,35.9837,-105.652
New Mexico > Tucumcari Mountain,35.13408,-103.69819
New Mexico > Tunnel Springs,35.2943,-106.4311
"New Mexico > Tunnel, The",32.94563571428572,-105.86030428571429
New Mexico > Ugly Duckling Boulder,34.23202,-107.91785
New Mexico > Upper East Fork (UEF),35.820929,-106.51613
New Mexico > Ute Lake - Mine Canyon,35.3338,-103.4907
New Mexico > Utopian Vistas,36.36518909090909,-105.72770909090909
New Mexico > Vista Verde Crag,36.3438525,-105.73844375
New Mexico > White Rock,35.81192769230769,-106.19427692307691
New Mexico > Whitewash Area,35.11124,-106.48399
New Mexico > Wild and Scenic,36.7199,-105.69508
"New Mexico > Y, The",35.8669,-106.2022
New York > * Adirondack Ice & Mixed,44.06046411764706,-73.89809901960784
New York > * Powerlinez Bouldering,41.14559333333333,-74.16732787878787
New York > 232nd Street Rock,40.8839,-73.9119
"New York > 45 Wall, The",42.00856,-78.79416
New York > A: Lake Champlain Region,44.121281200000006,-73.6340416
New York > Admission (of doubt),42.02136,-73.91138
New York > American Flag Boulder,40.89125,-73.2078
New York > Angel Falls - Ice Climb,42.63192,-77.36194
New York > Armonk Cliffs,41.1449,-73.7012
New York > Artpark Boulder,43.15894,-79.04349
New York > B: Chapel Pond Pass,44.13734147058823,-73.7421694117647
New York > Baiting Hollow/Riverhead Area,40.97533571428572,-72.71131714285714
New York > Big Scruggs Pillar,42.35639,-78.12491
New York > Bike Trail Boulder,41.41662,-73.66523
"New York > Black Lodge, The",41.52583,-73.79211
New York > Bot-Rock,42.02358,-73.90564
"New York > Bowling Alley, The",44.33087,-75.73727
New York > Butter Boulders,44.30737,-75.79204
New York > C: Keene Region,44.234647,-73.799878
New York > Capstone Boulder,42.01941,-78.79245
New York > Carpenters falls NY,42.82089,-76.32921
New York > Carroll Park,40.68129,-73.99542
New York > Cat Rock Park,41.15417,-73.658
New York > Catskills,42.19336,-74.0635
New York > Cave Boulder Area,42.00921,-78.79366
New York > Cave of The Meadowood,44.30043,-75.8014
New York > Cedar Park Cemetery,42.23933,-73.77088
New York > Central Park,40.781591739130434,-73.96752478260869
New York > Central Roundabout,41.18545,-73.59253
New York > Cookie's Crag,41.52583,-73.792
"New York > Cube at Westfield Mall, The",40.68279,-73.43357
New York > D: Wilmington Region,44.33792555555556,-73.87132333333334
New York > Deep Notch,42.15637,-74.12933
New York > Diamond Mountain Boulder,41.17945,-74.13918
New York > Diesel and Ice Cube Area,41.45157666666666,-73.62085
"New York > Dihedrals, The",43.03626,-74.83321
New York > Dorson's Rock,42.42855,-73.56969
"New York > Double R Diner, The",41.52575,-73.79247
New York > Duck Pond Point Boulders,41.03241666666667,-72.52952333333333
New York > E: High Peaks Region,44.16186452380952,-73.8454430952381
New York > East Marion Boulders,41.139438,-72.353518
New York > Eastern Loop,41.18365,-73.58688000000001
"New York > Entrance, The",44.33197,-75.73921
New York > F: Lake George Region,43.583867352941176,-73.618205
New York > Fairyland Wall,44.33155,-75.73617
New York > Far East,44.523532,-75.012432
New York > First Overlook,44.32991666666667,-75.73409333333333
New York > Fort Tryon Park,40.861756,-73.93283
New York > Free Parking Boulder,41.26962,-73.92141
"New York > Fresh Wall, Spier Falls Area, The",43.23155,-73.75601
New York > Fuhgeddaboudit Boulder,41.26849,-73.91946
New York > G: Indian Lake Region,43.59456338235294,-74.035275
New York > Ga-Nus Quah Rocks,41.2346,-74.109
New York > Gate Hill Boulders,41.23022,-74.05363
New York > Giants Workshop,41.76253,-74.16435
New York > Glacier Ridge Preserve,40.85519,-73.01672
New York > Granite Knolls Park and Sylvan Glen Park,41.31482,-73.82912
"New York > Great Northern Boulders, The",41.52688,-73.79292
New York > Green Lakes State Park,43.0388,-75.97993
New York > Greenport Boulders,41.11849,-72.37513999999999
New York > H: Southern Mountains,43.21884754716981,-74.37180301886792
New York > Hackett Hill Park/Gorilla Rock,41.7929,-73.932
New York > Hailes Cave South,42.66242333333334,-74.02037000000001
New York > Hidden Valley,44.33151,-75.73452
New York > High Bridge Park,40.83732,-73.9358
New York > Highball Boulder,42.0087,-78.794
New York > Horseshoe North Cliff,42.660682,-74.016296
New York > I: Old Forge Region,43.763508333333334,-74.97484833333333
"New York > In Between, The",44.33048,-75.73285
New York > Inwood Hill Park,40.87352833333333,-73.92405000000001
New York > Ithaca Suspension Bridge Ice Climb,42.43966,-76.4978
New York > J: Cranberry Lake,44.103355,-74.71981
New York > Joe's Hill,41.23596,-73.60516
"New York > Jumble Boulders, The",41.2142,-73.8269
New York > K: Northern Region,44.3901862745098,-74.1045525490196
New York > Kaaterskill Clove,42.18859,-74.069978
New York > Kimberly Bridge,41.25896,-73.57679
New York > Kings Park Bluff Boulder,40.90317,-73.23602
New York > Lake Gulley,42.99642666666667,-76.09410333333334
New York > Leatherman's Cave,41.2386,-73.5967
New York > Leatherstocking Trail,40.947,-73.76991
"New York > Lemon Squeeze, The",41.2346,-74.109
New York > Lick Brook Falls,42.39811,-76.5357
"New York > Lookout, The",44.30043,-75.80136
"New York > Lost City, The",41.74447,-74.1972
New York > Ludlowville Falls,42.55476,-76.53738
New York > Main Wall,42.99565,-76.09534
New York > Marker 16 Area,41.26393,-73.91815
"New York > Masonic Temple, The",43.25544,-73.73004
New York > Mercury Area,41.452655,-73.62034
New York > Millbrook,41.70838,-74.22604
New York > Minisceongo Boulders,41.22825,-74.05812
New York > Moby Area,41.455369999999995,-73.61648000000001
New York > Moloch Boulder,42.02387,-78.79383
New York > Monsey Glen Regional Park,41.1063,-74.0745
New York > Morla Boulder,42.04112,-78.69829
New York > Morningside Park,40.808345,-73.957275
New York > Moss Island,43.03907,-74.84845
New York > Mountain Lakes,41.32048,-73.55862
New York > Murrow Park Pawling,41.5702,-73.6143
New York > N Country Rd Boulder,40.9566,-72.87211
New York > Near East,44.52465333333333,-75.02142666666667
New York > Near Trapps Bouldering,41.73595125,-74.1862375
"New York > Near Trapps, The",41.7320725,-74.1972625
